interview__key	interview__id	roster	id1	id2	variable	order	date	time	originator	role	comment
01-62-89-89	51a387b17f594f22913e762fff5f61c1				@@RejectedBySupervisor	1	2022-01-20	05:48:23	admin	4	redoing
