interview__key	interview__id	date	time	action	originator	role	responsible__name	responsible__role
74-61-56-35	84acbe5d3b67440aa8c72dd616a93403	2021-09-10	00:01:11	12	ms_int20	1	ms_int20	1
74-61-56-35	84acbe5d3b67440aa8c72dd616a93403	2021-09-10	00:01:11	0	ms_int20	1	ms2_sup1	2
74-61-56-35	84acbe5d3b67440aa8c72dd616a93403	2021-09-10	00:01:11	20	ms_int20	1	ms_int20	1
74-61-56-35	84acbe5d3b67440aa8c72dd616a93403	2021-09-10	00:01:11	1	ms_int20	1	ms_int20	1
74-61-56-35	84acbe5d3b67440aa8c72dd616a93403	2021-09-10	00:01:12	14	ms_int20	1	ms_int20	1
74-61-56-35	84acbe5d3b67440aa8c72dd616a93403	2021-09-10	00:11:15	15	ms_int20	1	ms_int20	1
74-61-56-35	84acbe5d3b67440aa8c72dd616a93403	2021-09-10	00:11:22	14	ms_int20	1	ms_int20	1
74-61-56-35	84acbe5d3b67440aa8c72dd616a93403	2021-09-10	00:15:42	3	ms_int20	1	ms2_sup1	2
74-61-56-35	84acbe5d3b67440aa8c72dd616a93403	2021-09-10	00:15:42	15	ms_int20	1	ms_int20	1
84-16-35-34	a1405aeaeae44c09a6e44be9e123c2b8	2021-09-23	01:01:28	12	ms_int8	1	ms_int8	1
84-16-35-34	a1405aeaeae44c09a6e44be9e123c2b8	2021-09-23	01:01:28	0	ms_int8	1	ms2_sup1	2
84-16-35-34	a1405aeaeae44c09a6e44be9e123c2b8	2021-09-23	01:01:28	20	ms_int8	1	ms_int8	1
84-16-35-34	a1405aeaeae44c09a6e44be9e123c2b8	2021-09-23	01:01:28	1	ms_int8	1	ms_int8	1
84-16-35-34	a1405aeaeae44c09a6e44be9e123c2b8	2021-09-23	01:01:28	14	ms_int8	1	ms_int8	1
84-16-35-34	a1405aeaeae44c09a6e44be9e123c2b8	2021-09-23	01:09:55	3	ms_int8	1	ms2_sup1	2
84-16-35-34	a1405aeaeae44c09a6e44be9e123c2b8	2021-09-23	01:09:55	15	ms_int8	1	ms_int8	1
94-57-50-58	695a592213394918846aed2d43f28c09	2021-09-23	01:13:30	12	ms_int8	1	ms_int8	1
94-57-50-58	695a592213394918846aed2d43f28c09	2021-09-23	01:13:30	0	ms_int8	1	ms2_sup1	2
94-57-50-58	695a592213394918846aed2d43f28c09	2021-09-23	01:13:30	20	ms_int8	1	ms_int8	1
94-57-50-58	695a592213394918846aed2d43f28c09	2021-09-23	01:13:30	1	ms_int8	1	ms_int8	1
94-57-50-58	695a592213394918846aed2d43f28c09	2021-09-23	01:13:31	14	ms_int8	1	ms_int8	1
94-57-50-58	695a592213394918846aed2d43f28c09	2021-09-23	01:18:57	3	ms_int8	1	ms2_sup1	2
94-57-50-58	695a592213394918846aed2d43f28c09	2021-09-23	01:18:57	15	ms_int8	1	ms_int8	1
03-83-60-47	edcfbd34e8a247378ee7a26728d83ca6	2021-09-23	01:10:02	12	ms_int8	1	ms_int8	1
03-83-60-47	edcfbd34e8a247378ee7a26728d83ca6	2021-09-23	01:10:02	0	ms_int8	1	ms2_sup1	2
03-83-60-47	edcfbd34e8a247378ee7a26728d83ca6	2021-09-23	01:10:02	20	ms_int8	1	ms_int8	1
03-83-60-47	edcfbd34e8a247378ee7a26728d83ca6	2021-09-23	01:10:02	1	ms_int8	1	ms_int8	1
03-83-60-47	edcfbd34e8a247378ee7a26728d83ca6	2021-09-23	01:10:04	14	ms_int8	1	ms_int8	1
03-83-60-47	edcfbd34e8a247378ee7a26728d83ca6	2021-09-23	01:13:16	3	ms_int8	1	ms2_sup1	2
03-83-60-47	edcfbd34e8a247378ee7a26728d83ca6	2021-09-23	01:13:16	15	ms_int8	1	ms_int8	1
77-60-86-68	0c1f1af592cc4fbc9d8a820e24b277c7	2021-09-23	01:24:27	12	ms_int8	1	ms_int8	1
77-60-86-68	0c1f1af592cc4fbc9d8a820e24b277c7	2021-09-23	01:24:27	0	ms_int8	1	ms2_sup1	2
77-60-86-68	0c1f1af592cc4fbc9d8a820e24b277c7	2021-09-23	01:24:27	20	ms_int8	1	ms_int8	1
77-60-86-68	0c1f1af592cc4fbc9d8a820e24b277c7	2021-09-23	01:24:27	1	ms_int8	1	ms_int8	1
77-60-86-68	0c1f1af592cc4fbc9d8a820e24b277c7	2021-09-23	01:24:28	14	ms_int8	1	ms_int8	1
77-60-86-68	0c1f1af592cc4fbc9d8a820e24b277c7	2021-09-23	01:27:03	3	ms_int8	1	ms2_sup1	2
77-60-86-68	0c1f1af592cc4fbc9d8a820e24b277c7	2021-09-23	01:27:03	15	ms_int8	1	ms_int8	1
50-92-03-59	25ab416f8f1a494ba2c73363519bc4aa	2021-09-23	01:27:10	12	ms_int8	1	ms_int8	1
50-92-03-59	25ab416f8f1a494ba2c73363519bc4aa	2021-09-23	01:27:10	0	ms_int8	1	ms2_sup1	2
50-92-03-59	25ab416f8f1a494ba2c73363519bc4aa	2021-09-23	01:27:10	20	ms_int8	1	ms_int8	1
50-92-03-59	25ab416f8f1a494ba2c73363519bc4aa	2021-09-23	01:27:10	1	ms_int8	1	ms_int8	1
50-92-03-59	25ab416f8f1a494ba2c73363519bc4aa	2021-09-23	01:27:11	14	ms_int8	1	ms_int8	1
50-92-03-59	25ab416f8f1a494ba2c73363519bc4aa	2021-09-23	01:28:39	15	ms_int8	1	ms_int8	1
50-92-03-59	25ab416f8f1a494ba2c73363519bc4aa	2021-09-23	01:28:47	14	ms_int8	1	ms_int8	1
50-92-03-59	25ab416f8f1a494ba2c73363519bc4aa	2021-09-23	01:30:09	3	ms_int8	1	ms2_sup1	2
50-92-03-59	25ab416f8f1a494ba2c73363519bc4aa	2021-09-23	01:30:09	15	ms_int8	1	ms_int8	1
68-39-40-28	5f0ec436f96c43299ee2de55eead4bed	2021-09-23	01:19:07	12	ms_int8	1	ms_int8	1
68-39-40-28	5f0ec436f96c43299ee2de55eead4bed	2021-09-23	01:19:07	0	ms_int8	1	ms2_sup1	2
68-39-40-28	5f0ec436f96c43299ee2de55eead4bed	2021-09-23	01:19:07	20	ms_int8	1	ms_int8	1
68-39-40-28	5f0ec436f96c43299ee2de55eead4bed	2021-09-23	01:19:07	1	ms_int8	1	ms_int8	1
68-39-40-28	5f0ec436f96c43299ee2de55eead4bed	2021-09-23	01:19:07	14	ms_int8	1	ms_int8	1
68-39-40-28	5f0ec436f96c43299ee2de55eead4bed	2021-09-23	01:24:20	3	ms_int8	1	ms2_sup1	2
68-39-40-28	5f0ec436f96c43299ee2de55eead4bed	2021-09-23	01:24:20	15	ms_int8	1	ms_int8	1
65-85-21-58	5050f7a4c4f24c48adcfb372af013cea	2021-09-23	00:33:27	12	ms_int2	1	ms_int2	1
65-85-21-58	5050f7a4c4f24c48adcfb372af013cea	2021-09-23	00:33:27	0	ms_int2	1	ms2_sup1	2
65-85-21-58	5050f7a4c4f24c48adcfb372af013cea	2021-09-23	00:33:28	20	ms_int2	1	ms_int2	1
65-85-21-58	5050f7a4c4f24c48adcfb372af013cea	2021-09-23	00:33:27	1	ms_int2	1	ms_int2	1
65-85-21-58	5050f7a4c4f24c48adcfb372af013cea	2021-09-23	00:33:30	14	ms_int2	1	ms_int2	1
65-85-21-58	5050f7a4c4f24c48adcfb372af013cea	2021-09-23	00:43:03	3	ms_int2	1	ms2_sup1	2
65-85-21-58	5050f7a4c4f24c48adcfb372af013cea	2021-09-23	00:43:03	15	ms_int2	1	ms_int2	1
76-17-26-43	71cdb7dafa6942b5a6b10d4d89b114ed	2021-09-23	00:55:22	12	ms_int8	1	ms_int8	1
76-17-26-43	71cdb7dafa6942b5a6b10d4d89b114ed	2021-09-23	00:55:22	0	ms_int8	1	ms2_sup1	2
76-17-26-43	71cdb7dafa6942b5a6b10d4d89b114ed	2021-09-23	00:55:22	20	ms_int8	1	ms_int8	1
76-17-26-43	71cdb7dafa6942b5a6b10d4d89b114ed	2021-09-23	00:55:22	1	ms_int8	1	ms_int8	1
76-17-26-43	71cdb7dafa6942b5a6b10d4d89b114ed	2021-09-23	00:55:23	14	ms_int8	1	ms_int8	1
76-17-26-43	71cdb7dafa6942b5a6b10d4d89b114ed	2021-09-23	00:59:03	3	ms_int8	1	ms2_sup1	2
76-17-26-43	71cdb7dafa6942b5a6b10d4d89b114ed	2021-09-23	00:59:03	15	ms_int8	1	ms_int8	1
85-94-53-33	c05d97ad1b7248ac8f294f9c591c0a31	2021-09-23	00:53:03	12	ms_int2	1	ms_int2	1
85-94-53-33	c05d97ad1b7248ac8f294f9c591c0a31	2021-09-23	00:53:03	0	ms_int2	1	ms2_sup1	2
85-94-53-33	c05d97ad1b7248ac8f294f9c591c0a31	2021-09-23	00:53:03	20	ms_int2	1	ms_int2	1
85-94-53-33	c05d97ad1b7248ac8f294f9c591c0a31	2021-09-23	00:53:03	1	ms_int2	1	ms_int2	1
85-94-53-33	c05d97ad1b7248ac8f294f9c591c0a31	2021-09-23	00:53:03	14	ms_int2	1	ms_int2	1
85-94-53-33	c05d97ad1b7248ac8f294f9c591c0a31	2021-09-23	00:57:36	3	ms_int2	1	ms2_sup1	2
85-94-53-33	c05d97ad1b7248ac8f294f9c591c0a31	2021-09-23	00:57:36	15	ms_int2	1	ms_int2	1
49-97-80-93	d53c5445306e4e24adecfcc51c165ffc	2021-09-23	00:48:47	12	ms_int2	1	ms_int2	1
49-97-80-93	d53c5445306e4e24adecfcc51c165ffc	2021-09-23	00:48:47	0	ms_int2	1	ms2_sup1	2
49-97-80-93	d53c5445306e4e24adecfcc51c165ffc	2021-09-23	00:48:47	20	ms_int2	1	ms_int2	1
49-97-80-93	d53c5445306e4e24adecfcc51c165ffc	2021-09-23	00:48:47	1	ms_int2	1	ms_int2	1
49-97-80-93	d53c5445306e4e24adecfcc51c165ffc	2021-09-23	00:48:48	14	ms_int2	1	ms_int2	1
49-97-80-93	d53c5445306e4e24adecfcc51c165ffc	2021-09-23	00:52:58	3	ms_int2	1	ms2_sup1	2
49-97-80-93	d53c5445306e4e24adecfcc51c165ffc	2021-09-23	00:52:58	15	ms_int2	1	ms_int2	1
42-36-41-76	282cd41914b5485ab6a15ec8c14dccf0	2021-09-23	00:57:41	12	ms_int2	1	ms_int2	1
42-36-41-76	282cd41914b5485ab6a15ec8c14dccf0	2021-09-23	00:57:41	0	ms_int2	1	ms2_sup1	2
42-36-41-76	282cd41914b5485ab6a15ec8c14dccf0	2021-09-23	00:57:41	20	ms_int2	1	ms_int2	1
42-36-41-76	282cd41914b5485ab6a15ec8c14dccf0	2021-09-23	00:57:41	1	ms_int2	1	ms_int2	1
42-36-41-76	282cd41914b5485ab6a15ec8c14dccf0	2021-09-23	00:57:41	14	ms_int2	1	ms_int2	1
42-36-41-76	282cd41914b5485ab6a15ec8c14dccf0	2021-09-23	01:07:40	3	ms_int2	1	ms2_sup1	2
42-36-41-76	282cd41914b5485ab6a15ec8c14dccf0	2021-09-23	01:07:40	15	ms_int2	1	ms_int2	1
05-41-23-85	7bde9d1ccb9f4ad8aa77409da35ea706	2021-09-23	01:23:36	12	ms_int2	1	ms_int2	1
05-41-23-85	7bde9d1ccb9f4ad8aa77409da35ea706	2021-09-23	01:23:36	0	ms_int2	1	ms2_sup1	2
05-41-23-85	7bde9d1ccb9f4ad8aa77409da35ea706	2021-09-23	01:23:36	20	ms_int2	1	ms_int2	1
05-41-23-85	7bde9d1ccb9f4ad8aa77409da35ea706	2021-09-23	01:23:36	1	ms_int2	1	ms_int2	1
05-41-23-85	7bde9d1ccb9f4ad8aa77409da35ea706	2021-09-23	01:23:37	14	ms_int2	1	ms_int2	1
05-41-23-85	7bde9d1ccb9f4ad8aa77409da35ea706	2021-09-23	01:31:04	3	ms_int2	1	ms2_sup1	2
05-41-23-85	7bde9d1ccb9f4ad8aa77409da35ea706	2021-09-23	01:31:04	15	ms_int2	1	ms_int2	1
63-66-22-82	7f67d9e1760b419d857d2d291662e803	2021-09-23	01:31:12	12	ms_int2	1	ms_int2	1
63-66-22-82	7f67d9e1760b419d857d2d291662e803	2021-09-23	01:31:12	0	ms_int2	1	ms2_sup1	2
63-66-22-82	7f67d9e1760b419d857d2d291662e803	2021-09-23	01:31:12	20	ms_int2	1	ms_int2	1
63-66-22-82	7f67d9e1760b419d857d2d291662e803	2021-09-23	01:31:12	1	ms_int2	1	ms_int2	1
63-66-22-82	7f67d9e1760b419d857d2d291662e803	2021-09-23	01:31:12	14	ms_int2	1	ms_int2	1
63-66-22-82	7f67d9e1760b419d857d2d291662e803	2021-09-23	01:37:02	3	ms_int2	1	ms2_sup1	2
63-66-22-82	7f67d9e1760b419d857d2d291662e803	2021-09-23	01:37:02	15	ms_int2	1	ms_int2	1
06-33-08-11	d7df42f9185344c7b4fcd62e274e6951	2021-09-23	01:08:12	12	ms_int2	1	ms_int2	1
06-33-08-11	d7df42f9185344c7b4fcd62e274e6951	2021-09-23	01:08:12	0	ms_int2	1	ms2_sup1	2
06-33-08-11	d7df42f9185344c7b4fcd62e274e6951	2021-09-23	01:08:12	20	ms_int2	1	ms_int2	1
06-33-08-11	d7df42f9185344c7b4fcd62e274e6951	2021-09-23	01:08:12	1	ms_int2	1	ms_int2	1
06-33-08-11	d7df42f9185344c7b4fcd62e274e6951	2021-09-23	01:08:12	14	ms_int2	1	ms_int2	1
06-33-08-11	d7df42f9185344c7b4fcd62e274e6951	2021-09-23	01:23:32	3	ms_int2	1	ms2_sup1	2
06-33-08-11	d7df42f9185344c7b4fcd62e274e6951	2021-09-23	01:23:32	15	ms_int2	1	ms_int2	1
20-25-44-09	ec74d92bc3804d3faab97ab44705fa63	2021-09-23	00:43:14	12	ms_int2	1	ms_int2	1
20-25-44-09	ec74d92bc3804d3faab97ab44705fa63	2021-09-23	00:43:14	0	ms_int2	1	ms2_sup1	2
20-25-44-09	ec74d92bc3804d3faab97ab44705fa63	2021-09-23	00:43:14	20	ms_int2	1	ms_int2	1
20-25-44-09	ec74d92bc3804d3faab97ab44705fa63	2021-09-23	00:43:14	1	ms_int2	1	ms_int2	1
20-25-44-09	ec74d92bc3804d3faab97ab44705fa63	2021-09-23	00:43:14	14	ms_int2	1	ms_int2	1
20-25-44-09	ec74d92bc3804d3faab97ab44705fa63	2021-09-23	00:48:41	3	ms_int2	1	ms2_sup1	2
20-25-44-09	ec74d92bc3804d3faab97ab44705fa63	2021-09-23	00:48:41	15	ms_int2	1	ms_int2	1
81-55-08-73	04b0e242d3e6455dbedbec4e0f8f2216	2021-09-23	00:53:10	12	ms_int8	1	ms_int8	1
81-55-08-73	04b0e242d3e6455dbedbec4e0f8f2216	2021-09-23	00:53:10	0	ms_int8	1	ms2_sup1	2
81-55-08-73	04b0e242d3e6455dbedbec4e0f8f2216	2021-09-23	00:53:10	20	ms_int8	1	ms_int8	1
81-55-08-73	04b0e242d3e6455dbedbec4e0f8f2216	2021-09-23	00:53:10	1	ms_int8	1	ms_int8	1
81-55-08-73	04b0e242d3e6455dbedbec4e0f8f2216	2021-09-23	00:53:11	14	ms_int8	1	ms_int8	1
81-55-08-73	04b0e242d3e6455dbedbec4e0f8f2216	2021-09-23	00:55:18	3	ms_int8	1	ms2_sup1	2
81-55-08-73	04b0e242d3e6455dbedbec4e0f8f2216	2021-09-23	00:55:18	15	ms_int8	1	ms_int8	1
92-88-53-77	1046512749af4b69b4234d285bbfe68c	2021-09-23	01:16:10	12	ms_int7	1	ms_int7	1
92-88-53-77	1046512749af4b69b4234d285bbfe68c	2021-09-23	01:16:10	0	ms_int7	1	ms2_sup1	2
92-88-53-77	1046512749af4b69b4234d285bbfe68c	2021-09-23	01:16:10	20	ms_int7	1	ms_int7	1
92-88-53-77	1046512749af4b69b4234d285bbfe68c	2021-09-23	01:16:10	1	ms_int7	1	ms_int7	1
92-88-53-77	1046512749af4b69b4234d285bbfe68c	2021-09-23	01:16:10	14	ms_int7	1	ms_int7	1
92-88-53-77	1046512749af4b69b4234d285bbfe68c	2021-09-23	01:17:54	3	ms_int7	1	ms2_sup1	2
92-88-53-77	1046512749af4b69b4234d285bbfe68c	2021-09-23	01:17:54	15	ms_int7	1	ms_int7	1
66-18-15-69	2229d8b0b9f049e59938da57cbec81d8	2021-09-23	01:37:14	12	ms_int2	1	ms_int2	1
66-18-15-69	2229d8b0b9f049e59938da57cbec81d8	2021-09-23	01:37:14	0	ms_int2	1	ms2_sup1	2
66-18-15-69	2229d8b0b9f049e59938da57cbec81d8	2021-09-23	01:37:14	20	ms_int2	1	ms_int2	1
66-18-15-69	2229d8b0b9f049e59938da57cbec81d8	2021-09-23	01:37:14	1	ms_int2	1	ms_int2	1
66-18-15-69	2229d8b0b9f049e59938da57cbec81d8	2021-09-23	01:37:15	14	ms_int2	1	ms_int2	1
66-18-15-69	2229d8b0b9f049e59938da57cbec81d8	2021-09-23	01:40:03	3	ms_int2	1	ms2_sup1	2
66-18-15-69	2229d8b0b9f049e59938da57cbec81d8	2021-09-23	01:40:03	15	ms_int2	1	ms_int2	1
64-56-12-31	3fe92c3446ac4ac8aa48a6f446d0ae0b	2021-09-23	01:13:17	12	ms_int7	1	ms_int7	1
64-56-12-31	3fe92c3446ac4ac8aa48a6f446d0ae0b	2021-09-23	01:13:17	0	ms_int7	1	ms2_sup1	2
64-56-12-31	3fe92c3446ac4ac8aa48a6f446d0ae0b	2021-09-23	01:13:17	20	ms_int7	1	ms_int7	1
64-56-12-31	3fe92c3446ac4ac8aa48a6f446d0ae0b	2021-09-23	01:13:17	1	ms_int7	1	ms_int7	1
64-56-12-31	3fe92c3446ac4ac8aa48a6f446d0ae0b	2021-09-23	01:13:18	14	ms_int7	1	ms_int7	1
64-56-12-31	3fe92c3446ac4ac8aa48a6f446d0ae0b	2021-09-23	01:16:07	3	ms_int7	1	ms2_sup1	2
64-56-12-31	3fe92c3446ac4ac8aa48a6f446d0ae0b	2021-09-23	01:16:07	15	ms_int7	1	ms_int7	1
31-35-24-09	8a044c26ad934a9aa8080a4494514da9	2021-09-23	00:40:50	12	ms_int3	1	ms_int3	1
31-35-24-09	8a044c26ad934a9aa8080a4494514da9	2021-09-23	00:40:50	0	ms_int3	1	ms2_sup1	2
31-35-24-09	8a044c26ad934a9aa8080a4494514da9	2021-09-23	00:40:50	20	ms_int3	1	ms_int3	1
31-35-24-09	8a044c26ad934a9aa8080a4494514da9	2021-09-23	00:40:50	1	ms_int3	1	ms_int3	1
31-35-24-09	8a044c26ad934a9aa8080a4494514da9	2021-09-23	00:40:50	14	ms_int3	1	ms_int3	1
31-35-24-09	8a044c26ad934a9aa8080a4494514da9	2021-09-23	00:42:00	3	ms_int3	1	ms2_sup1	2
31-35-24-09	8a044c26ad934a9aa8080a4494514da9	2021-09-23	00:42:00	15	ms_int3	1	ms_int3	1
31-35-24-09	8a044c26ad934a9aa8080a4494514da9	2021-09-23	00:42:08	4	ms_int3	1	ms_int3	1
31-35-24-09	8a044c26ad934a9aa8080a4494514da9	2021-09-23	00:42:08	14	ms_int3	1	ms_int3	1
31-35-24-09	8a044c26ad934a9aa8080a4494514da9	2021-09-23	00:42:28	3	ms_int3	1	ms2_sup1	2
31-35-24-09	8a044c26ad934a9aa8080a4494514da9	2021-09-23	00:42:28	15	ms_int3	1	ms_int3	1
20-94-58-21	a657d52fbf05481483654ad75b27f352	2021-09-23	00:40:47	12	ms_int8	1	ms_int8	1
20-94-58-21	a657d52fbf05481483654ad75b27f352	2021-09-23	00:40:47	0	ms_int8	1	ms2_sup1	2
20-94-58-21	a657d52fbf05481483654ad75b27f352	2021-09-23	00:40:47	20	ms_int8	1	ms_int8	1
20-94-58-21	a657d52fbf05481483654ad75b27f352	2021-09-23	00:40:47	1	ms_int8	1	ms_int8	1
20-94-58-21	a657d52fbf05481483654ad75b27f352	2021-09-23	00:40:47	14	ms_int8	1	ms_int8	1
20-94-58-21	a657d52fbf05481483654ad75b27f352	2021-09-23	00:42:00	15	ms_int8	1	ms_int8	1
20-94-58-21	a657d52fbf05481483654ad75b27f352	2021-09-23	00:42:01	14	ms_int8	1	ms_int8	1
20-94-58-21	a657d52fbf05481483654ad75b27f352	2021-09-23	00:42:05	3	ms_int8	1	ms2_sup1	2
20-94-58-21	a657d52fbf05481483654ad75b27f352	2021-09-23	00:42:05	15	ms_int8	1	ms_int8	1
20-94-58-21	a657d52fbf05481483654ad75b27f352	2021-09-23	00:42:41	4	ms_int8	1	ms_int8	1
20-94-58-21	a657d52fbf05481483654ad75b27f352	2021-09-23	00:42:42	14	ms_int8	1	ms_int8	1
20-94-58-21	a657d52fbf05481483654ad75b27f352	2021-09-23	00:42:43	3	ms_int8	1	ms2_sup1	2
20-94-58-21	a657d52fbf05481483654ad75b27f352	2021-09-23	00:42:43	15	ms_int8	1	ms_int8	1
20-94-58-21	a657d52fbf05481483654ad75b27f352	2021-09-23	00:43:55	4	ms_int8	1	ms_int8	1
20-94-58-21	a657d52fbf05481483654ad75b27f352	2021-09-23	00:43:55	14	ms_int8	1	ms_int8	1
20-94-58-21	a657d52fbf05481483654ad75b27f352	2021-09-23	00:43:56	3	ms_int8	1	ms2_sup1	2
20-94-58-21	a657d52fbf05481483654ad75b27f352	2021-09-23	00:43:56	15	ms_int8	1	ms_int8	1
20-94-58-21	a657d52fbf05481483654ad75b27f352	2021-09-23	00:43:59	4	ms_int8	1	ms_int8	1
20-94-58-21	a657d52fbf05481483654ad75b27f352	2021-09-23	00:44:00	14	ms_int8	1	ms_int8	1
20-94-58-21	a657d52fbf05481483654ad75b27f352	2021-09-23	00:48:55	3	ms_int8	1	ms2_sup1	2
20-94-58-21	a657d52fbf05481483654ad75b27f352	2021-09-23	00:48:55	15	ms_int8	1	ms_int8	1
04-29-17-40	03742d171df84a4f952a621a5587d46f	2021-09-23	00:42:34	12	ms_int3	1	ms_int3	1
04-29-17-40	03742d171df84a4f952a621a5587d46f	2021-09-23	00:42:34	0	ms_int3	1	ms2_sup1	2
04-29-17-40	03742d171df84a4f952a621a5587d46f	2021-09-23	00:42:34	20	ms_int3	1	ms_int3	1
04-29-17-40	03742d171df84a4f952a621a5587d46f	2021-09-23	00:42:34	1	ms_int3	1	ms_int3	1
04-29-17-40	03742d171df84a4f952a621a5587d46f	2021-09-23	00:42:34	14	ms_int3	1	ms_int3	1
04-29-17-40	03742d171df84a4f952a621a5587d46f	2021-09-23	00:46:18	3	ms_int3	1	ms2_sup1	2
04-29-17-40	03742d171df84a4f952a621a5587d46f	2021-09-23	00:46:18	15	ms_int3	1	ms_int3	1
04-29-17-40	03742d171df84a4f952a621a5587d46f	2021-09-23	00:46:46	4	ms_int3	1	ms_int3	1
04-29-17-40	03742d171df84a4f952a621a5587d46f	2021-09-23	00:46:46	14	ms_int3	1	ms_int3	1
04-29-17-40	03742d171df84a4f952a621a5587d46f	2021-09-23	00:47:52	3	ms_int3	1	ms2_sup1	2
04-29-17-40	03742d171df84a4f952a621a5587d46f	2021-09-23	00:47:52	15	ms_int3	1	ms_int3	1
82-90-67-91	3e6d7de0cf914153b603db8cf681665a	2021-09-23	00:49:06	12	ms_int8	1	ms_int8	1
82-90-67-91	3e6d7de0cf914153b603db8cf681665a	2021-09-23	00:49:06	0	ms_int8	1	ms2_sup1	2
82-90-67-91	3e6d7de0cf914153b603db8cf681665a	2021-09-23	00:49:06	20	ms_int8	1	ms_int8	1
82-90-67-91	3e6d7de0cf914153b603db8cf681665a	2021-09-23	00:49:06	1	ms_int8	1	ms_int8	1
82-90-67-91	3e6d7de0cf914153b603db8cf681665a	2021-09-23	00:49:06	14	ms_int8	1	ms_int8	1
82-90-67-91	3e6d7de0cf914153b603db8cf681665a	2021-09-23	00:52:59	3	ms_int8	1	ms2_sup1	2
82-90-67-91	3e6d7de0cf914153b603db8cf681665a	2021-09-23	00:52:59	15	ms_int8	1	ms_int8	1
50-19-78-12	593bcfdc91674158a195af5cc533aa33	2021-09-23	01:08:13	12	ms_int3	1	ms_int3	1
50-19-78-12	593bcfdc91674158a195af5cc533aa33	2021-09-23	01:08:13	0	ms_int3	1	ms2_sup1	2
50-19-78-12	593bcfdc91674158a195af5cc533aa33	2021-09-23	01:08:13	20	ms_int3	1	ms_int3	1
50-19-78-12	593bcfdc91674158a195af5cc533aa33	2021-09-23	01:08:13	1	ms_int3	1	ms_int3	1
50-19-78-12	593bcfdc91674158a195af5cc533aa33	2021-09-23	01:08:14	14	ms_int3	1	ms_int3	1
50-19-78-12	593bcfdc91674158a195af5cc533aa33	2021-09-23	01:10:30	3	ms_int3	1	ms2_sup1	2
50-19-78-12	593bcfdc91674158a195af5cc533aa33	2021-09-23	01:10:30	15	ms_int3	1	ms_int3	1
85-20-11-22	68cb8cc4b9a34842a9b3a055e31d35fb	2021-09-23	00:55:13	12	ms_int3	1	ms_int3	1
85-20-11-22	68cb8cc4b9a34842a9b3a055e31d35fb	2021-09-23	00:55:13	0	ms_int3	1	ms2_sup1	2
85-20-11-22	68cb8cc4b9a34842a9b3a055e31d35fb	2021-09-23	00:55:13	20	ms_int3	1	ms_int3	1
85-20-11-22	68cb8cc4b9a34842a9b3a055e31d35fb	2021-09-23	00:55:13	1	ms_int3	1	ms_int3	1
85-20-11-22	68cb8cc4b9a34842a9b3a055e31d35fb	2021-09-23	00:55:13	14	ms_int3	1	ms_int3	1
85-20-11-22	68cb8cc4b9a34842a9b3a055e31d35fb	2021-09-23	00:57:58	3	ms_int3	1	ms2_sup1	2
85-20-11-22	68cb8cc4b9a34842a9b3a055e31d35fb	2021-09-23	00:57:58	15	ms_int3	1	ms_int3	1
85-20-11-22	68cb8cc4b9a34842a9b3a055e31d35fb	2021-09-23	00:58:01	4	ms_int3	1	ms_int3	1
85-20-11-22	68cb8cc4b9a34842a9b3a055e31d35fb	2021-09-23	00:58:02	14	ms_int3	1	ms_int3	1
85-20-11-22	68cb8cc4b9a34842a9b3a055e31d35fb	2021-09-23	00:59:22	3	ms_int3	1	ms2_sup1	2
85-20-11-22	68cb8cc4b9a34842a9b3a055e31d35fb	2021-09-23	00:59:22	15	ms_int3	1	ms_int3	1
04-00-36-70	79c7cad8195e4a3c8e98b8c6790cfd4d	2021-09-23	01:10:33	12	ms_int3	1	ms_int3	1
04-00-36-70	79c7cad8195e4a3c8e98b8c6790cfd4d	2021-09-23	01:10:33	0	ms_int3	1	ms2_sup1	2
04-00-36-70	79c7cad8195e4a3c8e98b8c6790cfd4d	2021-09-23	01:10:33	20	ms_int3	1	ms_int3	1
04-00-36-70	79c7cad8195e4a3c8e98b8c6790cfd4d	2021-09-23	01:10:33	1	ms_int3	1	ms_int3	1
04-00-36-70	79c7cad8195e4a3c8e98b8c6790cfd4d	2021-09-23	01:10:33	14	ms_int3	1	ms_int3	1
04-00-36-70	79c7cad8195e4a3c8e98b8c6790cfd4d	2021-09-23	01:13:26	3	ms_int3	1	ms2_sup1	2
04-00-36-70	79c7cad8195e4a3c8e98b8c6790cfd4d	2021-09-23	01:13:26	15	ms_int3	1	ms_int3	1
04-00-36-70	79c7cad8195e4a3c8e98b8c6790cfd4d	2021-09-23	01:16:07	4	ms_int3	1	ms_int3	1
04-00-36-70	79c7cad8195e4a3c8e98b8c6790cfd4d	2021-09-23	01:16:08	14	ms_int3	1	ms_int3	1
04-00-36-70	79c7cad8195e4a3c8e98b8c6790cfd4d	2021-09-23	01:16:36	3	ms_int3	1	ms2_sup1	2
04-00-36-70	79c7cad8195e4a3c8e98b8c6790cfd4d	2021-09-23	01:16:36	15	ms_int3	1	ms_int3	1
04-81-88-74	d2fdea608c58450989cb7868e2adcaa4	2021-09-23	00:51:31	12	ms_int3	1	ms_int3	1
04-81-88-74	d2fdea608c58450989cb7868e2adcaa4	2021-09-23	00:51:31	0	ms_int3	1	ms2_sup1	2
04-81-88-74	d2fdea608c58450989cb7868e2adcaa4	2021-09-23	00:51:32	20	ms_int3	1	ms_int3	1
